Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,OWN,FG,FGA,PCT,1-19,20-29,30-39,40-49,50+,XPT,XPA,CMP,INT,SACKS,ATT.1,FantasyPointsRank
105.0,Deonte Thompson (FA),0.0,249,,24.0,2.0,2.0,22.0,36.0,0.0,11.3,0.0,1.0,16.0,45.9,2.9,0.0%,,,,,,,,,,,,,,,287.0
106.0,Paul Richardson Jr. (FA),1.0,288,,39.0,3.0,1.0,21.0,36.0,5.0,13.7,0.0,0.0,15.0,45.8,3.1,0.0%,,,,,,,,,,,,,,,288.0
107.0,Philly Brown (FA),2.0,276,,27.0,1.0,1.0,27.0,53.0,6.0,10.2,0.0,1.0,16.0,45.7,2.9,0.2%,,,,,,,,,,,,,,,289.0
108.0,Bryan Walters (FA),1.0,231,,23.0,1.0,2.0,24.0,34.0,4.0,9.6,0.0,1.0,10.0,45.5,4.6,0.0%,,,,,,,,,,,,,,,290.0
40.0,Ladarius Green (FA),0.0,304,,37.0,7.0,1.0,18.0,34.0,0.0,16.9,0.0,0.0,6.0,45.4,7.6,0.0%,,,,,,,,,,,,,,,291.0
41.0,Levine Toilolo (NYG),0.0,264,,46.0,4.0,2.0,13.0,19.0,0.0,20.3,0.0,0.0,16.0,44.9,2.8,0.0%,,,,,,,,,,,,,,,292.0
109.0,Cobi Hamilton (FA),0.0,234,,39.0,4.0,2.0,17.0,28.0,0.0,13.8,0.0,0.0,11.0,43.9,4.0,0.0%,,,,,,,,,,,,,,,293.0
71.0,Wendell Smallwood (PIT),77.0,312,4.1,19.0,0.0,1.0,6.0,13.0,55.0,9.2,0.0,1.0,13.0,43.7,3.4,0.0%,,,,,,,,,,,,,,,294.5
72.0,Dwayne Washington (NO),90.0,265,2.9,28.0,1.0,1.0,10.0,15.0,62.0,6.2,0.0,0.0,12.0,43.7,3.6,0.0%,,,,,,,,,,,,,,,294.5
42.0,Erik Swoope (FA),0.0,297,,45.0,6.0,1.0,15.0,22.0,0.0,19.8,0.0,0.0,16.0,43.2,2.7,0.0%,,,,,,,,,,,,,,,296.0
73.0,Aaron Ripkowski (FA),34.0,150,4.4,15.0,0.0,2.0,9.0,10.0,46.0,5.1,1.0,0.0,16.0,42.1,2.6,0.0%,,,,,,,,,,,,,,,297.0
43.0,C.J. Uzomah (CIN),0.0,234,,54.0,2.0,1.0,25.0,38.0,0.0,9.4,0.0,0.0,10.0,41.9,4.2,0.2%,,,,,,,,,,,,,,,298.0
74.0,Eddie Lacy (FA),71.0,360,5.1,31.0,4.0,0.0,4.0,7.0,28.0,7.0,0.0,0.0,5.0,40.8,8.2,0.3%,,,,,,,,,,,,,,,299.0
44.0,Virgil Green (LAC),0.0,237,,31.0,2.0,1.0,22.0,37.0,0.0,10.8,0.0,0.0,12.0,40.7,3.4,0.0%,,,,,,,,,,,,,,,300.0
110.0,Rod Streater (FA),0.0,191,,25.0,1.0,2.0,18.0,27.0,0.0,10.6,0.0,0.0,16.0,40.1,2.5,0.0%,,,,,,,,,,,,,,,301.0
75.0,Kenyan Drake (ARI),33.0,179,5.4,45.0,1.0,2.0,9.0,10.0,46.0,5.1,0.0,0.0,16.0,39.0,2.4,95.8%,,,,,,,,,,,,,,,302.0
76.0,Alfred Morris (NYG),69.0,243,3.5,17.0,0.0,2.0,3.0,6.0,11.0,3.7,0.0,0.0,14.0,38.9,2.8,0.2%,,,,,,,,,,,,,,,303.5
111.0,Jordan Taylor (FA),0.0,209,,35.0,4.0,2.0,16.0,25.0,0.0,13.1,0.0,1.0,16.0,38.9,2.4,0.0%,,,,,,,,,,,,,,,303.5
112.0,Darrius Heyward-Bey (FA),1.0,114,,46.0,2.0,2.0,6.0,19.0,60.0,19.0,1.0,0.0,10.0,38.4,3.8,0.0%,,,,,,,,,,,,,,,305.0
113.0,Geronimo Allison (DET),0.0,202,,39.0,3.0,2.0,12.0,22.0,0.0,16.8,0.0,0.0,10.0,38.2,3.8,0.0%,,,,,,,,,,,,,,,306.0
114.0,Andre Holmes (FA),0.0,126,,23.0,2.0,3.0,14.0,25.0,0.0,9.0,0.0,0.0,16.0,37.6,2.4,0.0%,,,,,,,,,,,,,,,307.0
115.0,Chester Rogers (TEN),0.0,273,,36.0,6.0,0.0,19.0,34.0,0.0,14.4,0.0,0.0,14.0,36.8,2.6,0.0%,,,,,,,,,,,,,,,308.0
116.0,Eric Decker (FA),0.0,194,,35.0,5.0,2.0,9.0,21.0,0.0,21.6,0.0,0.0,3.0,35.9,12.0,0.6%,,,,,,,,,,,,,,,309.0
40.0,Jimmy Garoppolo (SF),63.0,502,8.0,,,4.0,,,6.0,,0.0,1.0,6.0,35.6,5.9,9.5%,,,68.3,,,,,,,,43.0,0.0,3.0,10.0,310.0
35.0,Randy Bullock (CIN),,,,44.0,,,,,,,,,5.0,35.0,7.0,14.5%,8.0,9.0,88.9,0.0,4.0,2.0,2.0,0.0,9.0,10.0,,,,,311.0
45.0,Mychal Rivera (FA),0.0,192,,27.0,3.0,1.0,18.0,25.0,0.0,10.7,0.0,0.0,13.0,34.2,2.6,0.2%,,,,,,,,,,,,,,,312.0
117.0,Charone Peake (FA),0.0,186,,27.0,1.0,0.0,19.0,35.0,0.0,9.8,0.0,0.0,15.0,34.1,2.3,0.0%,,,,,,,,,,,,,,,313.0
41.0,Landry Jones (FA),86.0,558,6.5,,,4.0,,,-4.0,,0.0,0.0,8.0,33.9,4.2,0.0%,,,61.6,,,,,,,,53.0,2.0,4.0,6.0,314.5
77.0,Corey Grant (FA),32.0,164,5.1,57.0,1.0,1.0,4.0,7.0,35.0,8.8,1.0,0.0,11.0,33.9,3.1,0.0%,,,,,,,,,,,,,,,314.5
118.0,Jordan Norwood (FA),1.0,232,,36.0,3.0,1.0,21.0,35.0,0.0,11.0,0.0,3.0,14.0,33.7,2.4,0.0%,,,,,,,,,,,,,,,316.0
78.0,Peyton Barber (WAS),55.0,223,4.1,44.0,1.0,1.0,5.0,6.0,28.0,5.6,0.0,0.0,15.0,33.6,2.2,1.0%,,,,,,,,,,,,,,,317.0
119.0,Charles Johnson (FA),0.0,232,,40.0,3.0,0.0,20.0,37.0,0.0,11.6,0.0,0.0,16.0,33.2,2.1,0.0%,,,,,,,,,,,,,,,318.0
46.0,Marcedes Lewis (GB),0.0,169,,37.0,1.0,1.0,20.0,30.0,0.0,8.5,0.0,0.0,10.0,32.9,3.3,0.1%,,,,,,,,,,,,,,,319.0
79.0,Shane Vereen (FA),33.0,158,4.8,25.0,1.0,1.0,11.0,19.0,94.0,8.5,0.0,2.0,5.0,32.7,6.5,0.0%,,,,,,,,,,,,,,,320.0
47.0,Luke Willson (BAL),0.0,129,,19.0,0.0,2.0,15.0,21.0,0.0,8.6,0.0,0.0,11.0,32.4,2.9,0.2%,,,,,,,,,,,,,,,321.0
42.0,Bryce Petty (FA),133.0,809,6.1,,,3.0,,,19.0,,0.0,1.0,6.0,32.3,5.4,0.0%,,,56.4,,,,,,,,75.0,7.0,13.0,5.0,322.0
120.0,Bennie Fowler III (NO),0.0,145,,76.0,1.0,2.0,11.0,24.0,0.0,13.2,0.0,0.0,13.0,32.0,2.5,0.0%,,,,,,,,,,,,,,,323.0
48.0,Ben Koyack (FA),0.0,161,,17.0,0.0,1.0,19.0,24.0,0.0,8.5,0.0,0.0,14.0,31.6,2.3,0.0%,,,,,,,,,,,,,,,324.5
80.0,Kenjon Barner (TB),27.0,129,4.8,19.0,0.0,2.0,5.0,11.0,42.0,8.4,0.0,0.0,13.0,31.6,2.4,0.0%,,,,,,,,,,,,,,,324.5
81.0,DuJuan Harris (FA),38.0,138,3.6,19.0,0.0,0.0,8.0,9.0,115.0,14.4,1.0,2.0,10.0,31.3,3.1,0.0%,,,,,,,,,,,,,,,326.0
121.0,Jalin Marshall (FA),0.0,162,,27.0,3.0,2.0,14.0,23.0,0.0,11.6,0.0,2.0,10.0,31.2,3.1,0.0%,,,,,,,,,,,,,,,327.0
82.0,Kenneth Farrow (FA),60.0,192,3.2,11.0,0.0,0.0,13.0,16.0,70.0,5.4,0.0,1.0,13.0,30.7,2.4,0.0%,,,,,,,,,,,,,,,328.0
122.0,Jeff Janis (FA),2.0,93,,25.0,1.0,1.0,11.0,19.0,38.0,8.5,1.0,0.0,16.0,30.6,1.9,0.0%,,,,,,,,,,,,,,,329.0
83.0,Alex Collins (SEA),31.0,125,4.0,26.0,1.0,1.0,11.0,11.0,84.0,7.6,0.0,1.0,11.0,30.4,2.8,0.2%,,,,,,,,,,,,,,,330.0
123.0,Jaron Brown (ARI),0.0,187,,51.0,3.0,1.0,11.0,22.0,0.0,17.0,0.0,0.0,7.0,30.2,4.3,0.0%,,,,,,,,,,,,,,,331.0
124.0,Andre Roberts (BUF),0.0,188,,44.0,3.0,1.0,14.0,25.0,0.0,13.4,0.0,1.0,16.0,29.8,1.9,0.1%,,,,,,,,,,,,,,,332.0
49.0,Seth DeValve (ARI),0.0,127,,25.0,3.0,2.0,10.0,12.0,0.0,12.7,0.0,0.0,12.0,29.7,2.5,0.0%,,,,,,,,,,,,,,,333.0
84.0,Bobby Rainey (FA),17.0,63,3.7,14.0,0.0,0.0,20.0,25.0,153.0,7.7,0.0,1.0,15.0,29.6,2.0,0.0%,,,,,,,,,,,,,,,334.5
85.0,Mike Tolbert (FA),35.0,114,3.3,14.0,0.0,0.0,10.0,15.0,72.0,7.2,1.0,0.0,16.0,29.6,1.9,0.0%,,,,,,,,,,,,,,,334.5
125.0,Ricardo Louis (FA),0.0,205,,42.0,3.0,0.0,18.0,35.0,0.0,11.4,0.0,0.0,16.0,29.5,1.8,0.0%,,,,,,,,,,,,,,,336.0
86.0,Lance Dunbar (FA),9.0,31,3.4,10.0,0.0,1.0,16.0,24.0,122.0,7.6,0.0,0.0,13.0,29.3,2.3,0.0%,,,,,,,,,,,,,,,337.5
50.0,Xavier Grimble (BAL),0.0,118,,20.0,2.0,2.0,11.0,21.0,0.0,10.7,0.0,0.0,13.0,29.3,2.3,0.0%,,,,,,,,,,,,,,,337.5
126.0,Kevin White (SF),1.0,187,,32.0,1.0,0.0,19.0,36.0,9.0,9.8,0.0,0.0,4.0,29.1,7.3,0.0%,,,,,,,,,,,,,,,339.0
87.0,Kerwynn Williams (FA),18.0,157,8.7,49.0,3.0,2.0,1.0,2.0,6.0,6.0,0.0,0.0,10.0,28.8,2.9,0.0%,,,,,,,,,,,,,,,340.5
51.0,Demetrius Harris (CHI),0.0,123,,13.0,0.0,1.0,17.0,31.0,0.0,7.2,0.0,0.0,16.0,28.8,1.8,0.0%,,,,,,,,,,,,,,,340.5
128.0,Cody Core (NYG),0.0,200,,50.0,3.0,0.0,17.0,27.0,0.0,11.8,0.0,0.0,8.0,28.5,3.6,0.0%,,,,,,,,,,,,,,,342.5
127.0,Harry Douglas (FA),0.0,210,,35.0,5.0,0.0,15.0,22.0,0.0,14.0,0.0,0.0,11.0,28.5,2.6,0.0%,,,,,,,,,,,,,,,342.5
43.0,Paxton Lynch (FA),83.0,497,6.0,,,2.0,,,25.0,,0.0,0.0,3.0,28.4,9.5,0.0%,,,59.0,,,,,,,,49.0,1.0,9.0,11.0,345.0
52.0,Josh Hill (NO),0.0,149,,35.0,3.0,1.0,15.0,22.0,0.0,9.9,0.0,0.0,9.0,28.4,3.2,0.1%,,,,,,,,,,,,,,,345.0
53.0,Darren Fells (HOU),0.0,154,,37.0,2.0,1.0,14.0,18.0,0.0,11.0,0.0,0.0,14.0,28.4,2.0,2.0%,,,,,,,,,,,,,,,345.0
44.0,Jacoby Brissett (IND),55.0,400,7.3,,,0.0,,,83.0,,1.0,1.0,3.0,28.3,9.4,0.2%,,,61.8,,,,,,,,34.0,0.0,6.0,16.0,347.0
45.0,Nick Foles (CHI),55.0,410,7.5,,,3.0,,,-4.0,,0.0,0.0,3.0,28.0,9.3,5.4%,,,65.5,,,,,,,,36.0,0.0,4.0,4.0,348.5
88.0,Cameron Artis-Payne (FA),36.0,144,4.0,14.0,0.0,2.0,1.0,1.0,11.0,11.0,0.0,0.0,3.0,28.0,9.3,0.0%,,,,,,,,,,,,,,,348.5
54.0,Austin Seferian-Jenkins (FA),0.0,154,,30.0,1.0,1.0,13.0,20.0,0.0,11.8,0.0,0.0,9.0,27.9,3.1,0.0%,,,,,,,,,,,,,,,350.0
89.0,Kapri Bibbs (FA),29.0,129,4.4,24.0,1.0,0.0,2.0,4.0,75.0,37.5,1.0,0.0,12.0,27.4,2.3,0.0%,,,,,,,,,,,,,,,351.0
90.0,Benny Cunningham (FA),21.0,101,4.8,24.0,2.0,0.0,16.0,21.0,91.0,5.7,0.0,0.0,11.0,27.2,2.5,0.0%,,,,,,,,,,,,,,,352.0
129.0,Josh Huff (FA),4.0,113,,17.0,0.0,1.0,16.0,23.0,15.0,7.1,0.0,0.0,10.0,26.8,2.7,0.0%,,,,,,,,,,,,,,,353.0
130.0,Marquess Wilson (FA),0.0,160,,35.0,3.0,1.0,9.0,16.0,0.0,17.8,0.0,0.0,3.0,26.5,8.8,0.0%,,,,,,,,,,,,,,,354.0
55.0,Daniel Brown (NYJ),0.0,124,,12.0,0.0,1.0,16.0,20.0,0.0,7.8,0.0,0.0,8.0,26.4,3.3,0.0%,,,,,,,,,,,,,,,355.5
91.0,Jonathan Grimes (FA),23.0,105,4.6,14.0,0.0,0.0,13.0,18.0,94.0,7.2,0.0,0.0,10.0,26.4,2.6,0.0%,,,,,,,,,,,,,,,355.5
56.0,Jerell Adams (DET),0.0,122,,14.0,0.0,1.0,16.0,21.0,0.0,7.6,0.0,0.0,13.0,26.2,2.0,0.0%,,,,,,,,,,,,,,,357.0
92.0,Ronnie Hillman (FA),41.0,131,3.2,17.0,0.0,0.0,7.0,15.0,93.0,13.3,0.0,0.0,8.0,25.9,3.2,0.0%,,,,,,,,,,,,,,,358.0
93.0,Josh Ferguson (FA),15.0,20,1.3,11.0,0.0,0.0,20.0,25.0,136.0,6.8,0.0,0.0,16.0,25.6,1.6,0.0%,,,,,,,,,,,,,,,359.0
57.0,Darren Waller (LV),0.0,85,,15.0,0.0,2.0,10.0,17.0,0.0,8.5,0.0,0.0,12.0,25.5,2.1,99.4%,,,,,,,,,,,,,,,360.0
94.0,Orleans Darkwa (FA),30.0,111,3.7,17.0,0.0,2.0,2.0,4.0,12.0,6.0,0.0,0.0,10.0,25.3,2.5,0.0%,,,,,,,,,,,,,,,361.0
131.0,Roger Lewis (FA),0.0,97,,30.0,2.0,2.0,7.0,19.0,0.0,13.9,0.0,0.0,13.0,25.2,1.9,0.0%,,,,,,,,,,,,,,,362.0
132.0,Andre Johnson (FA),0.0,85,,20.0,1.0,2.0,9.0,23.0,0.0,9.4,0.0,0.0,8.0,25.0,3.1,0.0%,,,,,,,,,,,,,,,363.0
133.0,Vincent Jackson (FA),0.0,173,,18.0,0.0,0.0,15.0,32.0,0.0,11.5,0.0,0.0,5.0,24.8,5.0,0.0%,,,,,,,,,,,,,,,364.0
58.0,MarQueis Gray (FA),0.0,174,,53.0,2.0,0.0,14.0,17.0,0.0,12.4,0.0,0.0,16.0,24.4,1.5,0.0%,,,,,,,,,,,,,,,365.5
59.0,Ed Dickson (FA),0.0,134,,28.0,3.0,1.0,10.0,19.0,0.0,13.4,0.0,0.0,16.0,24.4,1.5,0.0%,,,,,,,,,,,,,,,365.5
95.0,Ameer Abdullah (MIN),18.0,101,5.6,24.0,1.0,0.0,5.0,5.0,57.0,11.4,1.0,0.0,2.0,24.3,12.2,0.1%,,,,,,,,,,,,,,,367.5
60.0,Anthony Fasano (FA),0.0,83,,17.0,0.0,2.0,8.0,14.0,0.0,10.4,0.0,0.0,16.0,24.3,1.5,0.1%,,,,,,,,,,,,,,,367.5
134.0,Freddie Martino (FA),0.0,142,,43.0,2.0,1.0,8.0,11.0,0.0,17.8,0.0,0.0,13.0,24.2,1.9,0.0%,,,,,,,,,,,,,,,369.0
96.0,Danny Woodhead (FA),19.0,116,6.1,23.0,2.0,0.0,6.0,8.0,35.0,5.8,1.0,0.0,2.0,24.1,12.1,20.6%,,,,,,,,,,,,,,,370.5
97.0,Andre Ellington (FA),34.0,96,2.8,13.0,0.0,0.0,12.0,19.0,85.0,7.1,0.0,0.0,16.0,24.1,1.5,0.1%,,,,,,,,,,,,,,,370.5
135.0,Braxton Miller (FA),3.0,99,,12.0,0.0,1.0,15.0,28.0,0.0,6.6,0.0,0.0,10.0,23.4,2.3,0.0%,,,,,,,,,,,,,,,372.0
61.0,Brent Celek (FA),0.0,155,,24.0,2.0,0.0,14.0,19.0,0.0,11.1,0.0,0.0,16.0,22.5,1.4,0.0%,,,,,,,,,,,,,,,373.0
62.0,A.J. Derby (FA),0.0,160,,17.0,0.0,0.0,16.0,20.0,0.0,10.0,0.0,1.0,10.0,22.0,2.2,0.0%,,,,,,,,,,,,,,,374.0
136.0,Walter Powell (FA),0.0,142,,35.0,1.0,0.0,14.0,25.0,0.0,10.1,0.0,0.0,9.0,21.2,2.4,0.0%,,,,,,,,,,,,,,,375.0
63.0,Stephen Anderson (LAC),0.0,93,,14.0,0.0,1.0,11.0,16.0,0.0,8.5,0.0,0.0,13.0,20.8,1.6,0.0%,,,,,,,,,,,,,,,376.0
64.0,Larry Donnell (FA),0.0,92,,15.0,0.0,1.0,15.0,22.0,0.0,6.1,0.0,1.0,14.0,20.7,1.5,0.0%,,,,,,,,,,,,,,,377.5
137.0,Cecil Shorts (FA),0.0,152,,22.0,2.0,0.0,11.0,27.0,0.0,13.8,0.0,0.0,9.0,20.7,2.3,0.0%,,,,,,,,,,,,,,,377.5
98.0,Ka'Deem Carey (FA),32.0,126,3.9,24.0,1.0,0.0,5.0,7.0,55.0,11.0,0.0,0.0,12.0,20.6,1.7,0.0%,,,,,,,,,,,,,,,379.0
138.0,Brandon Tate (FA),3.0,117,,34.0,2.0,0.0,8.0,11.0,48.0,14.6,0.0,0.0,15.0,20.5,1.4,0.0%,,,,,,,,,,,,,,,380.0
99.0,Reggie Bush (FA),12.0,-3,-0.3,5.0,0.0,1.0,7.0,10.0,90.0,12.9,0.0,0.0,13.0,20.2,1.6,0.0%,,,,,,,,,,,,,,,381.0
139.0,Jaelen Strong (FA),0.0,131,,36.0,1.0,0.0,14.0,24.0,0.0,9.4,0.0,0.0,8.0,20.1,2.5,0.0%,,,,,,,,,,,,,,,382.5
140.0,Arrelious Benn (FA),0.0,116,,51.0,2.0,1.0,5.0,10.0,0.0,23.2,0.0,0.0,15.0,20.1,1.3,0.0%,,,,,,,,,,,,,,,382.5
65.0,Tyler Higbee (LAR),0.0,85,,31.0,1.0,1.0,11.0,29.0,0.0,7.7,0.0,0.0,16.0,20.0,1.3,45.8%,,,,,,,,,,,,,,,384.0
141.0,Chris Harper (FA),0.0,133,,19.0,0.0,0.0,13.0,21.0,0.0,10.2,0.0,0.0,9.0,19.8,2.2,0.0%,,,,,,,,,,,,,,,385.0
66.0,Jeff Heuerman (FA),0.0,141,,31.0,2.0,0.0,9.0,17.0,0.0,15.7,0.0,0.0,12.0,18.6,1.6,0.0%,,,,,,,,,,,,,,,386.0
67.0,John Phillips (FA),0.0,72,,16.0,0.0,1.0,10.0,15.0,0.0,7.2,0.0,0.0,16.0,18.2,1.1,0.0%,,,,,,,,,,,,,,,387.5
142.0,Jarius Wright (FA),0.0,67,,11.0,0.0,1.0,11.0,14.0,0.0,6.1,0.0,0.0,8.0,18.2,2.3,0.0%,,,,,,,,,,,,,,,387.5
100.0,Denard Robinson (FA),41.0,144,3.5,9.0,0.0,0.0,3.0,5.0,22.0,7.3,0.0,0.0,13.0,18.1,1.4,0.2%,,,,,,,,,,,,,,,389.0
68.0,Nick O'Leary (FA),0.0,114,,28.0,2.0,0.0,9.0,14.0,0.0,12.7,0.0,0.0,16.0,17.9,1.1,0.0%,,,,,,,,,,,,,,,390.0
46.0,Tom Savage (FA),73.0,461,6.3,,,0.0,,,12.0,,0.0,1.0,3.0,17.6,5.9,0.0%,,,63.0,,,,,,,,46.0,0.0,5.0,6.0,391.0
69.0,Brandon Myers (FA),0.0,59,,12.0,0.0,1.0,7.0,14.0,0.0,8.4,0.0,0.0,16.0,17.4,1.1,0.0%,,,,,,,,,,,,,,,392.0
70.0,Crockett Gillmore (FA),0.0,71,,22.0,1.0,1.0,8.0,14.0,0.0,8.9,0.0,0.0,7.0,17.1,2.4,0.0%,,,,,,,,,,,,,,,393.5
143.0,Paul Turner (FA),0.0,126,,41.0,1.0,0.0,9.0,14.0,0.0,14.0,0.0,0.0,4.0,17.1,4.3,0.0%,,,,,,,,,,,,,,,393.5
144.0,Greg Salas (FA),0.0,89,,71.0,1.0,1.0,4.0,6.0,0.0,22.3,0.0,0.0,2.0,16.9,8.5,0.0%,,,,,,,,,,,,,,,395.0
47.0,Kevin Hogan (CIN),26.0,104,4.0,,,0.0,,,105.0,,1.0,0.0,4.0,16.7,4.2,0.0%,,,53.8,,,,,,,,14.0,2.0,2.0,8.0,396.5
101.0,Terron Ward (FA),31.0,151,4.9,45.0,2.0,0.0,1.0,2.0,11.0,11.0,0.0,0.0,5.0,16.7,3.3,0.0%,,,,,,,,,,,,,,,396.5
145.0,James Wright (FA),2.0,106,,15.0,0.0,0.0,13.0,19.0,-6.0,8.2,0.0,0.0,16.0,16.5,1.0,0.0%,,,,,,,,,,,,,,,398.5
48.0,Derek Anderson (FA),53.0,453,8.5,,,2.0,,,4.0,,0.0,1.0,6.0,16.5,2.8,0.0%,,,67.9,,,,,,,,36.0,5.0,0.0,1.0,398.5
71.0,Rhett Ellison (FA),1.0,57,,21.0,1.0,0.0,9.0,14.0,1.0,6.3,1.0,0.0,15.0,16.3,1.1,0.0%,,,,,,,,,,,,,,,400.5
102.0,Arian Foster (FA),22.0,55,2.5,9.0,0.0,0.0,6.0,10.0,78.0,13.0,0.0,0.0,4.0,16.3,4.1,0.0%,,,,,,,,,,,,,,,400.5
103.0,Andy Janovich (CLE),4.0,33,8.3,28.0,1.0,1.0,5.0,7.0,44.0,8.8,0.0,0.0,11.0,16.2,1.5,0.0%,,,,,,,,,,,,,,,402.5
146.0,Brittan Golden (FA),0.0,82,,22.0,1.0,1.0,8.0,14.0,0.0,10.3,0.0,1.0,12.0,16.2,1.4,0.0%,,,,,,,,,,,,,,,402.5
72.0,Jordan Cameron (FA),0.0,60,,13.0,0.0,1.0,8.0,11.0,0.0,7.5,0.0,0.0,3.0,16.0,5.3,0.1%,,,,,,,,,,,,,,,404.0
104.0,C.J. Spiller (FA),6.0,18,3.0,13.0,0.0,0.0,6.0,13.0,50.0,8.3,1.0,0.0,6.0,15.8,2.6,0.1%,,,,,,,,,,,,,,,405.0
49.0,Matt Cassel (FA),51.0,284,5.6,,,2.0,,,3.0,,0.0,0.0,4.0,15.7,3.9,0.0%,,,58.8,,,,,,,,30.0,2.0,5.0,4.0,406.0
147.0,Pharoh Cooper (CAR),0.0,106,,23.0,1.0,0.0,14.0,20.0,0.0,7.6,0.0,0.0,10.0,15.6,1.6,0.1%,,,,,,,,,,,,,,,407.5
73.0,Dominique Jones (FA),0.0,61,,24.0,1.0,1.0,7.0,10.0,0.0,8.7,0.0,0.0,9.0,15.6,1.7,0.0%,,,,,,,,,,,,,,,407.5
105.0,Chris Johnson (FA),25.0,95,3.8,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,15.5,3.9,0.6%,,,,,,,,,,,,,,,409.0
106.0,Akeem Hunt (FA),20.0,109,5.5,19.0,0.0,0.0,3.0,4.0,29.0,9.7,0.0,0.0,8.0,15.3,1.9,0.0%,,,,,,,,,,,,,,,410.0
148.0,Markus Wheaton (FA),0.0,51,,30.0,1.0,1.0,4.0,9.0,0.0,12.8,0.0,0.0,3.0,15.1,5.0,0.0%,,,,,,,,,,,,,,,411.0
107.0,Patrick DiMarco (FA),0.0,0,0.0,0.0,0.0,0.0,7.0,10.0,52.0,7.4,1.0,0.0,16.0,14.7,0.9,0.0%,,,,,,,,,,,,,,,412.0
108.0,Mack Brown (FA),8.0,82,10.3,61.0,1.0,1.0,1.0,1.0,-2.0,-2.0,0.0,0.0,9.0,14.5,1.6,0.0%,,,,,,,,,,,,,,,413.0
74.0,Tyler Kroft (BUF),0.0,92,,21.0,1.0,0.0,10.0,12.0,0.0,9.2,0.0,0.0,14.0,14.2,1.0,0.3%,,,,,,,,,,,,,,,414.0
75.0,David Johnson (FA),0.0,80,,26.0,1.0,0.0,7.0,11.0,0.0,11.4,0.0,0.0,16.0,13.5,0.8,0.0%,,,,,,,,,,,,,,,415.0
109.0,Antone Smith (FA),10.0,47,4.7,8.0,0.0,0.0,6.0,9.0,77.0,12.8,0.0,1.0,3.0,13.4,4.5,0.0%,,,,,,,,,,,,,,,416.0
149.0,Demarcus Ayers (FA),2.0,53,,15.0,0.0,1.0,6.0,13.0,-12.0,8.8,0.0,0.0,2.0,13.1,6.6,0.0%,,,,,,,,,,,,,,,417.0
110.0,Mike Davis (CAR),19.0,50,2.6,8.0,0.0,1.0,3.0,5.0,25.0,8.3,0.0,1.0,8.0,13.0,1.6,84.1%,,,,,,,,,,,,,,,418.0
150.0,Lucky Whitehead (FA),10.0,48,,35.0,1.0,0.0,3.0,3.0,82.0,16.0,0.0,1.0,15.0,12.5,0.8,0.0%,,,,,,,,,,,,,,,419.0
111.0,Jamaal Charles (FA),12.0,40,3.3,17.0,0.0,1.0,2.0,3.0,14.0,7.0,0.0,0.0,3.0,12.4,4.1,0.1%,,,,,,,,,,,,,,,420.0
151.0,Tommylee Lewis (NO),3.0,76,,26.0,1.0,0.0,7.0,11.0,11.0,10.9,0.0,0.0,12.0,12.2,1.0,0.0%,,,,,,,,,,,,,,,421.0
152.0,Ryan Grant (FA),0.0,76,,17.0,0.0,0.0,9.0,19.0,0.0,8.4,0.0,0.0,16.0,12.1,0.8,0.0%,,,,,,,,,,,,,,,422.0
153.0,Keith Mumphery (FA),0.0,69,,11.0,0.0,0.0,10.0,12.0,0.0,6.9,0.0,0.0,11.0,11.9,1.1,0.0%,,,,,,,,,,,,,,,424.0
113.0,Darren McFadden (FA),24.0,87,3.6,24.0,1.0,0.0,3.0,5.0,17.0,5.7,0.0,0.0,3.0,11.9,4.0,7.0%,,,,,,,,,,,,,,,424.0
112.0,Jonathan Williams (DET),27.0,94,3.5,20.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,11.0,11.9,1.1,0.0%,,,,,,,,,,,,,,,424.0
154.0,TJ Jones (FA),0.0,93,,36.0,2.0,0.0,5.0,14.0,0.0,18.6,0.0,0.0,3.0,11.8,3.9,0.0%,,,,,,,,,,,,,,,426.0
155.0,Jeremy Ross (FA),0.0,37,,15.0,0.0,1.0,4.0,4.0,0.0,9.3,0.0,0.0,6.0,11.7,2.0,0.0%,,,,,,,,,,,,,,,428.0
114.0,Marcel Reece (FA),2.0,0,0.0,0.0,0.0,0.0,5.0,5.0,73.0,14.6,0.0,0.0,4.0,11.7,2.9,0.0%,,,,,,,,,,,,,,,428.0
76.0,Josh Perkins (PHI),0.0,42,,26.0,1.0,1.0,3.0,5.0,0.0,14.0,0.0,0.0,8.0,11.7,1.5,0.0%,,,,,,,,,,,,,,,428.0
156.0,Cody Latimer (FA),0.0,76,,16.0,0.0,0.0,8.0,15.0,0.0,9.5,0.0,0.0,12.0,11.6,1.0,0.0%,,,,,,,,,,,,,,,430.0
77.0,Gavin Escobar (FA),0.0,30,,14.0,0.0,1.0,4.0,7.0,0.0,7.5,0.0,0.0,16.0,11.0,0.7,0.0%,,,,,,,,,,,,,,,431.0
115.0,Derek Watt (PIT),2.0,4,2.0,2.0,0.0,0.0,4.0,4.0,83.0,20.8,0.0,0.0,16.0,10.7,0.7,0.1%,,,,,,,,,,,,,,,432.5
