"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","OWN"
"263","Braedon Bowman (FA)","0","1","0","0","0","0","0","0","0","0","0","3","0.0","0.0","0.0%"
"264","Eric Tomlinson (BAL)","0","0","0","0","0","0","0","0","0","0","0","7","0.0","0.0","0.1%"
"265","Matt LaCosse (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"266","Evan Engram (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","87.8%"
"267","Jason Vander Laan (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"268","O.J. Howard (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.6%"
"269","David Njoku (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"270","Garrett Griffin (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"271","Jake Butt (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"272","Adam Shaheen (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"273","Jordan Leggett (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"274","Gerald Everett (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.5%"
"275","Jonnu Smith (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","67.0%"
"276","Jeremy Sprinkle (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"277","George Kittle (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","72.8%"
"278","Antony Auclair (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"279","Temarrick Hemingway (WAS)","0","0","0","0","0","0","0","0","0","0","0","8","0.0","0.0","0.0%"
"280","Hakeem Valles (FA)","0","2","0","0","0","0","0","0","0","0","0","11","0.0","0.0","0.0%"
"281","J.P. Holtz (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"282","Ryan O'Malley (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"283","Dillon Gordon (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"284","Alan Cross (FA)","6","10","38","6.3","10","0","1","0","0","0","0","14","0.0","0.0","0.0%"
"285","Logan Thomas (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32.5%"
"286","Kyle Nelson (FA)","0","0","0","0","0","0","0","0","0","0","0","16","0.0","0.0","0.0%"
"287","Maxx Williams (ARI)","0","0","0","0","0","0","0","0","0","0","0","4","0.0","0.0","0.0%"
"288","Vince Mayle (FA)","0","0","0","0","0","0","0","0","0","0","0","6","0.0","0.0","0.0%"
"289","Scott Simonson (FA)","0","0","0","0","0","0","0","0","0","0","0","5","0.0","0.0","0.0%"
"290","Jake Fisher (FA)","1","1","12","12.0","12","0","0","0","0","0","1","15","0.0","0.0","0.0%"
"291","Neal Sterling (FA)","12","16","110","9.2","17","0","0","0","0","0","0","10","0.0","0.0","0.0%"
"292","Khari Lee (DET)","0","1","0","0","0","0","0","0","0","0","0","8","0.0","0.0","0.0%"
"293","Asante Cleveland (FA)","0","0","0","0","0","0","0","0","0","0","0","4","0.0","0.0","0.0%"
"294","Dominique Dafney (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
""
""
