"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","OWN"
"264","Austin Hooper (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65.5%"
"265","Tyler Higbee (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45.8%"
"266","Nick Vannett (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"267","Seth DeValve (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"268","Stephen Anderson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"269","Andrew DePaola (MIN)","0","0","0","0","0","0","0","0","0","0","0","16","0.0","0.0","0.0%"
"270","Hunter Henry (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.2%"
"271","Kevin McDermott (FA)","0","0","0","0","0","0","0","0","0","0","0","7","0.0","0.0","0.0%"
"272","Daniel Brown (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"273","Patrick Scales (CHI)","0","0","0","0","0","0","0","0","0","0","0","2","0.0","0.0","0.0%"
"274","Ross Travis (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"275","Beau Brinkley (FA)","0","0","0","0","0","0","0","0","0","0","0","16","0.0","0.0","0.2%"
"276","James Winchester (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"277","Tyler Ott (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"278","David Njoku (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"279","Garrett Griffin (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"280","Jason Vander Laan (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"281","O.J. Howard (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.6%"
"282","Josh Perkins (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"283","Evan Engram (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","87.8%"
"284","Jake Butt (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"285","Adam Shaheen (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"286","Jordan Leggett (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"287","Gerald Everett (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.5%"
"288","Jonnu Smith (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","67.0%"
"289","Jeremy Sprinkle (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"290","George Kittle (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","72.8%"
"291","Temarrick Hemingway (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"292","J.P. Holtz (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"293","Cole Wick (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"294","Asante Cleveland (FA)","0","1","0","0","0","0","0","0","0","0","0","6","0.0","0.0","0.0%"
"295","Justin Perillo (FA)","0","0","0","0","0","0","0","0","0","0","0","2","0.0","0.0","0.0%"
"296","Alex Bayer (FA)","0","0","0","0","0","0","0","0","0","0","0","6","0.0","0.0","0.0%"
"297","RaShaun Allen (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"298","Scott Simonson (FA)","0","0","0","0","0","0","0","0","0","0","0","4","0.0","0.0","0.0%"
"299","Kyle Nelson (FA)","0","0","0","0","0","0","0","0","0","0","0","16","0.0","0.0","0.0%"
"300","Jordan Thompson (FA)","0","1","0","0","0","0","0","0","0","0","0","2","0.0","0.0","0.0%"
"301","Maxx Williams (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"302","Anthony Denham (FA)","0","0","0","0","0","0","0","0","0","0","0","4","0.0","0.0","0.0%"
"303","Gerell Robinson (FA)","0","1","0","0","0","0","0","0","0","0","0","3","0.0","0.0","0.0%"
"304","Blake Annen (FA)","0","0","0","0","0","0","0","0","0","0","0","5","0.0","0.0","0.0%"
"305","Eric Tomlinson (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"306","Geoff Swaim (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"307","Matt LaCosse (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"308","James O'Shaughnessy (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"309","Khari Lee (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"310","Jesse James (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"311","Tyler Kroft (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"312","Nick Boyle (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"313","MyCole Pruitt (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"314","Blake Bell (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"315","Chris Manhertz (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"316","C.J. Uzomah (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"317","Darren Waller (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.4%"
"318","Dominique Dafney (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
""
""
