Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,OWN,FG,FGA,PCT,1-19,20-29,30-39,40-49,50+,XPT,XPA,CMP,INT,SACKS,ATT.1,FantasyPointsRank
211,Artavis Pierce ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
198,Antonio Gibson ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.70%,,,,,,,,,,,,,,,985.5
212,Ito Smith ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30%,,,,,,,,,,,,,,,985.5
214,Josh Adams ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,,,,,,,,,,,,,,,985.5
215,JaMycal Hasty ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70%,,,,,,,,,,,,,,,985.5
216,Kerryon Johnson ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.10%,,,,,,,,,,,,,,,985.5
217,Nick Chubb ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.80%,,,,,,,,,,,,,,,985.5
218,Royce Freeman ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20%,,,,,,,,,,,,,,,985.5
219,Patrick Taylor Jr. ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
220,Ronald Jones II ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.00%,,,,,,,,,,,,,,,985.5
221,Craig Reynolds ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
222,Jeff Wilson Jr. ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50%,,,,,,,,,,,,,,,985.5
223,Ty Johnson ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70%,,,,,,,,,,,,,,,985.5
224,Dexter Williams ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50%,,,,,,,,,,,,,,,985.5
225,Qadree Ollison ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,,,,,,,,,,,,,,,985.5
226,Aca'Cedric Ware ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
213,DeeJay Dallas ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.70%,,,,,,,,,,,,,,,985.5
227,Dontrell Hilliard ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,,,,,,,,,,,,,,,985.5
197,Scottie Phillips ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
195,Rodney Smith ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,,,,,,,,,,,,,,,985.5
167,Anthony McFarland Jr. ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50%,,,,,,,,,,,,,,,985.5
168,Justin Jackson ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.20%,,,,,,,,,,,,,,,985.5
169,Michael Warren II ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
170,Darrynton Evans ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40%,,,,,,,,,,,,,,,985.5
171,Javon Leake ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
172,Darius Anderson ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
173,Bo Scarbrough ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,,,,,,,,,,,,,,,985.5
174,Tavien Feaster ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
175,Ke'Shawn Vaughn ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80%,,,,,,,,,,,,,,,985.5
176,J.J. Taylor ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,,,,,,,,,,,,,,,985.5
177,Joshua Kelley ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.10%,,,,,,,,,,,,,,,985.5
178,Salvon Ahmed ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.00%,,,,,,,,,,,,,,,985.5
179,Nyheim Hines ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.10%,,,,,,,,,,,,,,,985.5
196,Patrick Ricard ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,,,,,,,,,,,,,,,985.5
180,Lynn Bowden Jr. ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30%,,,,,,,,,,,,,,,985.5
182,LeVante Bellamy ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
183,Chase Edmonds ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.30%,,,,,,,,,,,,,,,985.5
184,James Robinson ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.90%,,,,,,,,,,,,,,,985.5
185,D'Ernest Johnson ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90%,,,,,,,,,,,,,,,985.5
186,Derrick Gore ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
187,D'Andre Swift ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.80%,,,,,,,,,,,,,,,985.5
188,Jonathan Taylor ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.70%,,,,,,,,,,,,,,,985.5
189,Sony Michel ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.30%,,,,,,,,,,,,,,,985.5
190,J.K. Dobbins ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.50%,,,,,,,,,,,,,,,985.5
191,Rashaad Penny ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10%,,,,,,,,,,,,,,,985.5
192,Zack Moss ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.80%,,,,,,,,,,,,,,,985.5
193,Cam Akers ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.40%,,,,,,,,,,,,,,,985.5
194,Clyde Edwards-Helaire ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.40%,,,,,,,,,,,,,,,985.5
181,La'Mical Perine ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.00%,,,,,,,,,,,,,,,985.5
292,Xavier Omon ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
228,Ryquell Armstead ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60%,,,,,,,,,,,,,,,985.5
230,Darrell Henderson ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.00%,,,,,,,,,,,,,,,985.5
263,Ryan Nall ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70%,,,,,,,,,,,,,,,985.5
264,Darwin Thompson ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20%,,,,,,,,,,,,,,,985.5
265,Gus Edwards ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.80%,,,,,,,,,,,,,,,985.5
266,Buddy Howell ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
267,Boston Scott ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.60%,,,,,,,,,,,,,,,985.5
268,Nick Bawden ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
269,Trenton Cannon ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,,,,,,,,,,,,,,,985.5
270,Alexander Mattison ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.20%,,,,,,,,,,,,,,,985.5
271,Jeremy Cox ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
272,Ty'Son Williams ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
273,Sandro Platzgummer ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
274,Reggie Gilliam ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
275,Antonio Williams ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
262,Mike Boone ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50%,,,,,,,,,,,,,,,985.5
276,Pete Guerriero ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
278,Patrick Carr ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
279,Sewo Olonilua ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
280,Jason Huntley ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
281,Rico Dowdle ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
282,Josh Hokit ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
283,Jake Bargas ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
284,Gabe Nabers ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
285,Nathan Cottrell ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
286,Jonathan Ward ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
287,Garrett Mills ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
288,Andre Anderson ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
289,Javarris James ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
290,Bruce Miller ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
277,Malcolm Perry ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60%,,,,,,,,,,,,,,,985.5
229,Alec Ingold ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,,,,,,,,,,,,,,,985.5
261,Mike Weber ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
259,Travis Homer ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80%,,,,,,,,,,,,,,,985.5
231,Trayveon Williams ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,,,,,,,,,,,,,,,985.5
232,Jacques Patrick ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
233,Damien Harris ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.90%,,,,,,,,,,,,,,,985.5
234,Dalyn Dawkins ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
235,David Montgomery ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.90%,,,,,,,,,,,,,,,985.5
236,Justice Hill ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80%,,,,,,,,,,,,,,,985.5
237,Bryce Love ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90%,,,,,,,,,,,,,,,985.5
238,Johnny Stanton ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
239,Josh Jacobs ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.60%,,,,,,,,,,,,,,,985.5
240,Devin Singletary ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.90%,,,,,,,,,,,,,,,985.5
241,Miles Sanders ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.80%,,,,,,,,,,,,,,,985.5
242,Elijah Holyfield ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
243,Patrick Laird ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00%,,,,,,,,,,,,,,,985.5
260,Damarea Crockett ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
244,Reggie Bonnafon ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,,,,,,,,,,,,,,,985.5
246,Devine Ozigbo ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50%,,,,,,,,,,,,,,,985.5
247,Christian Wade ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
248,Jakob Johnson ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
249,Darrel Williams ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90%,,,,,,,,,,,,,,,985.5
250,Phillip Lindsay ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.60%,,,,,,,,,,,,,,,985.5
251,Chandler Cox ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
252,Cullen Gillaspia ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
253,Tony Pollard ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.40%,,,,,,,,,,,,,,,985.5
254,Jordan Wilkins ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.60%,,,,,,,,,,,,,,,985.5
255,John Lovett ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
256,Khari Blasingame ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
257,Kerrith Whyte Jr. ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
258,Benny Snell Jr. ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.50%,,,,,,,,,,,,,,,985.5
245,Austin Walter ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,,,,,,,,,,,,,,,985.5
253,Tyler Johnson ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.30%,,,,,,,,,,,,,,,985.5
252,Bryan Edwards ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1.50%,,,,,,,,,,,,,,,985.5
255,Stanley Morgan Jr. ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
414,Matt Cole ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
415,JoJo Ward ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
416,Jamal Agnew ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8.10%,,,,,,,,,,,,,,,985.5
417,Patrick Edwards ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
418,Eron Riley ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
419,Michael Calvin ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
420,Andy Fantuz ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
421,Taj Smith ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
422,Kyle Williams ,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0.00%,,,,,,,,,,,,,,,985.5
423,Demario Ballard ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
424,Scotty McKnight ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
425,De'Anthony Thomas ,4,35,,15,0,0,7,9,29,5,0,0,12,0,0,0.00%,,,,,,,,,,,,,,,985.5
426,Josh Gordon ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,5.10%,,,,,,,,,,,,,,,985.5
427,Eric Weems ,0,0,,0,0,0,0,0,0,0,0,0,16,0,0,0.00%,,,,,,,,,,,,,,,985.5
428,Kenny McKinley ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
429,Juaquin Iglesias ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
430,John Standeford ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
431,Brandon London ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
432,Bobby Wade ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
433,Austin Collie ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
434,Chris Henry ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
435,Lance Long ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
436,Tyler Grisham ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
437,Todd Watkins ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
438,Jeremy Williams ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
439,Onrea Jones ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
440,Patrick Williams ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
413,DeMichael Harris ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
412,Josh Hammond ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
411,Siaosi Mariner ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
410,Jeff Cotton ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
382,Jalen Reagor ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,19.90%,,,,,,,,,,,,,,,985.5
383,Tee Higgins ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,75.90%,,,,,,,,,,,,,,,985.5
384,Henry Ruggs III ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,32.60%,,,,,,,,,,,,,,,985.5
385,CeeDee Lamb ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,78.10%,,,,,,,,,,,,,,,985.5
386,Jerry Jeudy ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,65.70%,,,,,,,,,,,,,,,985.5
387,Michael Pittman Jr. ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,52.30%,,,,,,,,,,,,,,,985.5
388,Gunner Olszewski ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,,,,,,,,,,,,,,,985.5
389,Devin Duvernay ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1.00%,,,,,,,,,,,,,,,985.5
390,Donovan Peoples-Jones ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.30%,,,,,,,,,,,,,,,985.5
391,Joe Reed ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
392,Jauan Jennings ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
393,Lynn Bowden Jr. ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.30%,,,,,,,,,,,,,,,985.5
394,Juwan Johnson ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
441,Dominique Edison ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
395,Marquez Callaway ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,,,,,,,,,,,,,,,985.5
397,Aaron Fuller ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
398,Kalija Lipscomb ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
399,Gabriel Davis ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,4.80%,,,,,,,,,,,,,,,985.5
400,Quintez Cephus ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.20%,,,,,,,,,,,,,,,985.5
401,Isaiah Hodgins ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
402,James Proche ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
403,Denzel Mims ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10.60%,,,,,,,,,,,,,,,985.5
404,Antonio Gandy-Golden ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.40%,,,,,,,,,,,,,,,985.5
405,K.J. Hill ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,,,,,,,,,,,,,,,985.5
406,John Hightower ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,,,,,,,,,,,,,,,985.5
407,J.J. Koski ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
408,Dan Chisena ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
409,Maurice Ffrench ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
396,Van Jefferson ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1.00%,,,,,,,,,,,,,,,985.5
442,Joe Webb III ,0,3,,3,0,0,1,3,0,3,0,0,14,0,0,0.00%,,,,,,,,,,,,,,,985.5
443,Maurice Purify ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
444,Marko Mitchell ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
477,Austin Carr ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
478,Cody Hollister ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
479,Trent Taylor ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.70%,,,,,,,,,,,,,,,985.5
480,Krishawn Hogan ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
481,Robert Davis ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
482,Rodney Adams ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
483,Chris Godwin ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,96.60%,,,,,,,,,,,,,,,985.5
484,Corey Davis ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,62.70%,,,,,,,,,,,,,,,985.5
485,Jaydon Mickens ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
486,Marvin Hall ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.70%,,,,,,,,,,,,,,,985.5
487,Bralon Addison ,1,11,,11,0,0,1,1,4,11,0,1,2,0,0,0.00%,,,,,,,,,,,,,,,985.5
488,Marken Michel ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
489,Mike Williams ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,65.60%,,,,,,,,,,,,,,,985.5
476,Artavis Scott ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
490,Tanner McEvoy ,0,140,,42,2,2,9,11,0,15.6,0,0,14,0,0,0.00%,,,,,,,,,,,,,,,985.5
492,Jake Lampman ,0,0,,0,0,0,0,0,0,0,0,0,6,0,0,0.00%,,,,,,,,,,,,,,,985.5
493,Isaiah Burse ,0,0,,0,0,0,0,4,0,0,0,0,9,0,0,0.00%,,,,,,,,,,,,,,,985.5
494,Brian Dixon ,0,0,,0,0,0,0,0,0,0,0,0,5,0,0,0.00%,,,,,,,,,,,,,,,985.5
495,Mario Alford ,0,0,,0,0,0,0,0,0,0,0,0,3,0,0,0.00%,,,,,,,,,,,,,,,985.5
496,Geremy Davis ,0,0,,0,0,0,0,2,0,0,0,0,3,0,0,0.00%,,,,,,,,,,,,,,,985.5
497,DeAndre Carter ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
498,Jake Kumerow ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
499,Kasen Williams ,0,0,,0,0,0,0,1,0,0,0,0,1,0,0,0.00%,,,,,,,,,,,,,,,985.5
500,Dezmin Lewis ,0,0,,0,0,0,0,1,0,0,0,0,1,0,0,0.00%,,,,,,,,,,,,,,,985.5
501,Donteea Dye ,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0.00%,,,,,,,,,,,,,,,985.5
502,Tre McBride ,0,0,,0,0,0,0,0,0,0,0,0,2,0,0,0.00%,,,,,,,,,,,,,,,985.5
503,Diontae Spencer ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
504,Vince Mayle ,0,0,,0,0,0,0,0,0,0,0,0,6,0,0,0.00%,,,,,,,,,,,,,,,985.5
491,Duke Williams ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
254,Chase Claypool ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,93.10%,,,,,,,,,,,,,,,985.5
475,Josh Malone ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
473,Isaiah McKenzie ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,,,,,,,,,,,,,,,985.5
445,Mike Furrey ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
446,Sam Giguere ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
447,Rod Harper ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
448,Nate Hughes ,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,,,,,,,,,,,,,,,985.5
