"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","OWN"
"255","Trinity Benson (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Jason Moore (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","A.J. Richardson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"258","Alexander Hollins (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"259","Malik Taylor (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"260","Olamide Zaccheaus (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"261","Hunter Renfrow (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5%"
"262","Jalen Hurd (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"263","Terry Godwin (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"264","Deonte Harris (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.8%"
"265","Malik Henry (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"266","Miles Boykin (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"267","Nsimba Webster (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"268","Shawn Poindexter (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"269","Travis Fulgham (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48.2%"
"270","Terry McLaurin (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98.0%"
"271","Parris Campbell (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.6%"
"272","Emanuel Hall (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"273","Joe Fortson (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"274","Kabion Ento (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"275","Andy Isabella (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"276","Fred Brown (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"277","Lance Lenoir Jr. (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"278","Greg Ward (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.1%"
"279","Cyril Grayson Jr. (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"280","Kendrick Bourne (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5%"
"281","Victor Bolden Jr. (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"282","Deante Burton (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"283","Reggie Davis (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"284","Tre'Quan Smith (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.2%"
"285","Jaleel Scott (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"286","Michael Gallup (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.7%"
"287","Calvin Ridley (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98.9%"
"288","Deontay Burnett (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"289","Marcell Ateman (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"290","Anthony Miller (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.2%"
"291","James Washington (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.8%"
"292","Courtland Sutton (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.5%"
"293","Brandon Zylstra (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"294","River Cracraft (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"295","Deon Cain (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"296","JoJo Natson (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"297","Taquan Mizzell (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"298","C.J. Board (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"299","Justin Hardee (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.0%"
"300","David Moore (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.3%"
"301","Chad Williams (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"302","Jamal Agnew (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.1%"
"303","Keelan Cole Sr. (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20.7%"
"304","Zach Pascal (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.3%"
"305","Isaac Whitney (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"306","Marcus Kemp (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"307","Andre Patton (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"308","Chris Thompson (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"309","Cedrick Wilson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"310","Dante Pettis (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"311","Trent Sherfield (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"312","Devin Ross (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"313","Rico Gafford (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"314","Cam Batson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"315","Steven Mitchell Jr. (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"316","Keith Kirkwood (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"317","Devin Gray (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"318","Christian Blake (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"319","Chad Beebe (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"320","Caleb Scott (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"321","Cam Sims (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"322","De'Mornay Pierson-El (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"323","Brandon Powell (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"324","D.J. Moore (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.0%"
"325","Allen Lazard (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34.9%"
"326","DaeSean Hamilton (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"327","Robert Foster (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"328","Javon Wims (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"329","Equanimeous St. Brown (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"330","Auden Tate (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"331","Richie James Jr. (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"332","Keke Coutee (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.7%"
"333","D.J. Chark Jr. (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","86.3%"
"334","J'Mon Moore (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"335","Braxton Berrios (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5%"
"336","Antonio Callaway (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"337","Christian Kirk (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","63.9%"
"338","Trey Quinn (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"339","Daurice Fountain (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"340","Da'Mari Scott (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"341","Byron Pringle (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"342","J.J. Jones (FA)","0","0","0","0","0","0","0","0","0","0","0","14","0.0","0.0","0.0%"
"343","Vyncint Smith (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"344","Darvin Kidsy (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"345","Derrick Willies (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"346","Marquez Valdes-Scantling (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.8%"
"347","Chris Lacy (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"348","Russell Gage (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.6%"
"349","Justin Watson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"350","Jeff Badet (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"351","Dylan Cantrell (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"352","Damion Ratley (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"353","Ray-Ray McCloud (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"354","Gabriel Davis (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.8%"
"355","Dan Chisena (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"356","Kalija Lipscomb (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"357","Manasseh Bailey (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"358","Chris Rowland (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"359","Juwan Green (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"360","Josh Pearson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"361","John Hurst (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"362","Travis Jonsen (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"363","Derrick Dillon (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"364","Rysen John (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"365","Stephen Guidry (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"366","Kendall Hinton (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.2%"
"367","Kristian Wilkerson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"368","Tyler Simmons (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"369","Jaylon Moore (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"370","Scotty Washington (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"371","Isaiah Zuber (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"372","Jeff Cotton (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"373","Maurice Ffrench (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"374","JoJo Ward (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"375","J.J. Koski (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"376","Siaosi Mariner (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"377","Josh Hammond (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"378","DeMichael Harris (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"379","Matt Cole (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"380","Lynn Bowden Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"381","Tyrie Cleveland (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"382","Trishton Jackson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"383","Omar Bayless (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"384","Stephen Sullivan (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"385","Binjimen Victor (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"386","Isaiah Wright (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"387","Jauan Jennings (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"388","Juwan Johnson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"389","Austin Mack (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"390","Marquez Callaway (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"391","Van Jefferson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"392","Joe Reed (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"393","Lawrence Cager (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"394","Darnell Mooney (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.7%"
"395","Isaiah Coulter (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"396","Kirk Merritt (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"397","Nick Westbrook-Ikhine (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"398","Mason Kinsey (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"399","Malcolm Perry (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"400","Cody White (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"401","Dezmon Patmon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"402","Ja'Marcus Bradley (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"403","Freddie Swain (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"404","Quez Watkins (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"405","K.J. Osborn (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"406","Aaron Parker (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"407","Chris Finke (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"408","Ryan Switzer (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"409","Kalif Raymond (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"410","Gehrig Dieter (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"411","Greg Jenkins (FA)","0","1","0","0","0","0","0","0","0","0","1","6","0.0","0.0","0.0%"
"412","Ryan Spadola (FA)","0","1","0","0","0","0","0","0","0","0","0","4","0.0","0.0","0.0%"
"413","Tobais Palmer (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"414","Davante Adams (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.0%"
"415","Jarvis Landry (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85.9%"
"416","Odell Beckham Jr. (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25.6%"
"417","Allen Robinson II (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98.9%"
"418","Donte Moncrief (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"419","Jordan Matthews (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"420","Brandin Cooks (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90.7%"
"421","Lamaar Thomas (FA)","2","3","31","15.5","18","0","0","0","0","0","0","2","0.0","0.0","0.0%"
"422","Marqise Lee (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"423","Mike Evans (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98.5%"
"424","Sammy Watkins (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","46.6%"
"425","De'Anthony Thomas (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"426","Julian Talley (FA)","0","2","0","0","0","0","0","0","0","0","0","2","0.0","0.0","0.0%"
"427","Justin Veltung (FA)","0","0","0","0","0","0","0","0","0","0","0","3","0.0","0.0","0.0%"
"428","Michael Campbell (FA)","0","2","0","0","0","0","0","0","0","0","0","4","0.0","0.0","0.0%"
"429","Michael Calvin (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"430","Devon Wylie (FA)","0","0","0","0","0","0","0","0","0","0","1","2","0.0","0.0","0.0%"
"431","B.J. Cunningham (FA)","0","0","0","0","0","0","0","0","0","0","0","2","0.0","0.0","0.0%"
"432","Patrick Edwards (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"433","Lance Lewis (FA)","0","0","0","0","0","0","0","0","0","0","0","3","0.0","0.0","0.0%"
"434","Rodney Smith (FA)","0","0","0","0","0","0","0","0","0","0","0","4","0.0","0.0","0.0%"
"435","Chris Harper (FA)","0","0","0","0","0","0","0","0","0","0","0","4","0.0","0.0","0.0%"
"436","Russell Shepard (FA)","0","0","0","0","0","0","0","0","0","0","0","14","0.0","0.0","0.0%"
"437","Joe Anderson (FA)","0","1","0","0","0","0","0","0","0","0","0","6","0.0","0.0","0.0%"
"438","Josh Bellamy (FA)","0","0","0","0","0","0","0","0","0","0","0","5","0.0","0.0","0.0%"
"439","Allen Hurns (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"440","Willie Snead IV (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.9%"
"441","John Brown (BUF)","0","0","0","0","0","0","0","0","0","0","0","16","0.0","0.0","41.8%"
"442","James Wright (FA)","0","0","0","0","0","0","0","0","0","0","0","16","0.0","0.0","0.0%"
"443","Albert Wilson (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"444","Marvin McNutt (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"445","Juaquin Iglesias (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"446","John Standeford (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"447","Kenny McKinley (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"448","Mike Furrey (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"449","Micheal Spurlock (FA)","0","0","0","0","0","0","0","0","0","0","0","11","0.0","0.0","0.0%"
"450","Maurice Purify (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"451","Matthew Slater (NE)","0","0","0","0","0","0","0","0","0","0","0","12","0.0","0.0","0.0%"
"452","Marko Mitchell (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"453","Lavelle Hawkins (FA)","0","0","0","0","0","0","0","0","0","0","0","4","0.0","0.0","0.0%"
"454","Lance Long (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"455","Brian Robiskie (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"456","Chris Henry (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"457","Brandon London (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"458","Bobby Wade (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"459","Devin Hester (FA)","0","0","0","0","0","0","0","0","0","0","1","16","0.0","0.0","0.4%"
"460","Ryan Whalen (FA)","0","0","0","0","0","0","0","0","0","0","0","4","0.0","0.0","0.0%"
"461","Andy Fantuz (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"462","Taj Smith (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"463","Scotty McKnight (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"464","Eron Riley (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"465","Tori Gurley (FA)","1","3","15","15.0","15","0","0","0","0","0","0","3","0.0","0.0","0.0%"
"466","Bryan Walters (FA)","0","0","0","0","0","0","0","0","0","0","0","4","0.0","0.0","0.0%"
"467","Demario Ballard (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"468","Stephen Williams (FA)","0","4","0","0","0","0","0","0","0","0","0","6","0.0","0.0","0.0%"
"469","Nate Hughes (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"470","Sam Giguere (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"471","Rod Harper (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"472","Todd Watkins (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"473","Jeremy Williams (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"474","Onrea Jones (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"475","Patrick Williams (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"476","Dominique Edison (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"477","Joe Webb III (NYG)","5","11","33","6.6","15","0","0","0","0","0","0","16","0.0","0.0","0.0%"
"478","Tyler Grisham (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"479","Bennie Fowler III (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"480","Geronimo Allison (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"481","Trevor Davis (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"482","Marcus Johnson (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"483","Johnny Holton (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"484","Tyreek Hill (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.0%"
"485","Mike Thomas (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"486","Pharoh Cooper (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"487","Tyler Boyd (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","89.3%"
"488","Michael Thomas (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.5%"
"489","Josh Doctson (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"490","Corey Coleman (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"491","Laquon Treadwell (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"492","Sterling Shepard (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58.6%"
"493","Rashard Higgins (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.2%"
"494","Demarcus Robinson (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7%"
"495","Alex Erickson (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"496","Cody Core (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"497","Robby Anderson (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.9%"
"498","Jakeem Grant (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.6%"
"499","Tajae Sharpe (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"500","Chris Moore (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"501","Will Fuller V (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48.1%"
"502","Josh Reynolds (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.1%"
"503","Dede Westbrook (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"504","Amara Darboh (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"505","Curtis Samuel (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","66.5%"
"506","Cooper Kupp (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.1%"
"507","Zay Jones (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"508","Noah Brown (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"509","Chad Hansen (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"510","JuJu Smith-Schuster (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.8%"
"511","Taywan Taylor (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"512","Chris Godwin (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.6%"
"513","John Ross (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"514","Corey Davis (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62.7%"
"515","Mike Williams (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65.6%"
"516","Shelton Gibson (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"517","Isaiah McKenzie (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"518","Quincy Adeboyejo (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"519","Tim Patrick (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.3%"
"520","Josh Malone (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"521","Austin Carr (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"522","Cody Hollister (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"523","Trent Taylor (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"524","Kenny Golladay (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","91.8%"
"525","Krishawn Hogan (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"526","Robert Davis (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"527","Rodney Adams (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"528","Artavis Scott (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
